"keyWord","keyLexeme","strWord","strVocalised","keySeyame","keyListingType","keyEnclitic","keyIsLexeme","keySuffixGender","keySuffixPerson","keySuffixNumber","keySuffixContraction","keyPrefix","keyGender","keyPerson","keyNumber","keyState","keyTense","keyForm"
270,46,"DAOCRSY;A","D'eAOC,aRiSYi;aA",0,0,0,0,0,0,0,0,2,3,0,1,0,0,0
271,47,"AOMNA","AuOMoNeA",1,0,0,0,0,0,0,0,0,2,0,2,3,0,0
272,3186,"W;N","W;N",0,1,0,1,0,0,0,0,0,2,1,1,0,1,1
273,47,"DAOMNH","D'uAOMoNoH",0,0,0,0,2,1,0,1,2,2,0,1,3,0,0
274,47,"AOMNA","AuOMoNoA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
275,48,"AOMNOTH","AuOMoNuOT,eH",0,0,0,0,1,1,0,1,0,3,0,1,3,0,0
276,48,"AOMNOTHON","AuOMoNuOT,HuON",0,0,0,0,1,1,1,1,0,3,0,1,3,0,0
277,48,"BAOMNOTA","B'uAOMoNuOT,oA",0,0,0,0,0,0,0,0,1,3,0,1,3,0,0
278,48,"BAOMNOTHON","B'uAOMoNuOT,HuON",0,0,0,0,1,1,1,1,1,3,0,1,3,0,0
279,48,"AOMNOTA","AuOMoNuOT,oA",0,0,0,1,0,0,0,0,0,3,0,1,3,0,0
280,49,"AON","AuON",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281,50,"AONGL;ON","AeOaNG'eLi;oON",0,0,0,1,0,0,0,0,0,2,0,1,0,0,0
282,50,"BAONGL;ON","B'eAOaNG'eLi;oON",0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
283,50,"DAONGL;ON","D'eAOaNG'eLi;oON",0,0,0,0,0,0,0,0,2,2,0,1,0,0,0
284,50,"DBAONGL;ON","D'B,eAOaNG'eLi;oON",0,0,0,0,0,0,0,0,6,2,0,1,0,0,0
285,50,"LAONGL;ON","LeAOaNG'eLi;oON",0,0,0,0,0,0,0,0,4,2,0,1,0,0,0
286,51,"AON;XA","AeONi;XiA",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
287,52,"BAO/RA","B'aAO/ReA",1,0,0,0,0,0,0,0,1,2,0,2,3,0,0
288,52,"LAO/ROH;","LaAO/RaOH_;",1,0,0,0,1,1,0,1,4,2,0,2,3,0,0
289,52,"LAO/R;","LaAO/Ra;",1,0,0,0,0,3,0,1,4,2,0,2,3,0,0
290,52,"AO/RA","AaO/RoA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
291,52,"AORA","AaO/ReA",1,0,0,0,0,0,0,0,0,2,0,2,3,0,0
292,53,"AOX;NA","AeOXi;NoA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
293,53,"AOX;NS","AeOXi;NaS",1,0,0,0,0,0,0,0,0,2,0,2,0,0,0
294,54,"DAORBNOS","D'uAORB,aNoOS",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
295,54,"AORBNOS","AuORB'aNoOS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
296,55,"AORDEA","AuORD'EeA",1,0,0,0,0,0,0,0,0,3,0,2,3,0,0
297,56,"AOROS","AOROS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
298,57,"AORXL;DON","AeORaXLi;D,oON",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
299,58,"AORKA","AuORKoA",0,0,0,1,0,0,0,0,0,3,0,1,3,0,0
300,58,"AORKH","AuORKeH",0,0,0,0,1,1,0,1,0,3,0,1,3,0,0
301,58,"AORKC","AuORKoC,",0,0,0,0,1,2,0,1,0,3,0,1,3,0,0
302,58,"AORKN","AuORKaN",0,0,0,0,0,3,1,1,0,3,0,1,3,0,0
303,58,"AORKTH","AuORKoT,eH",1,0,0,0,1,1,0,1,0,3,0,2,3,0,0
304,58,"AORKT;","AuORKoT,;",1,0,0,0,0,3,0,1,0,3,0,2,3,0,0
305,58,"BAORKA","B'uAORKoA",0,0,0,0,0,0,0,0,1,3,0,1,3,0,0
306,58,"BAORKH","B'uAORKeH",0,0,0,0,1,1,0,1,1,3,0,1,3,0,0
307,58,"BAORKTA","B'uAORKoT,oA",1,0,0,0,0,0,0,0,1,3,0,2,3,0,0
308,58,"BAORKTHON","B'uAORKoT,HuON",1,0,0,0,1,1,1,1,1,3,0,2,3,0,0
309,58,"DAORKA","D'uAORKoA",0,0,0,0,0,0,0,0,2,3,0,1,3,0,0
310,58,"DAORKH","D'uAORKeH",0,0,0,0,1,1,0,1,2,3,0,1,3,0,0
311,58,"DAORKTA","D'uAORKoT,oA",1,0,0,0,0,0,0,0,2,3,0,2,3,0,0
312,58,"DBAORKH","D'B,uAORKeH",0,0,0,0,1,1,0,1,6,3,0,1,3,0,0
313,58,"OAORKA","OuAORKoA",0,0,0,0,0,0,0,0,3,3,0,1,3,0,0
314,58,"OAORKTH","OuAORKoT,eH",1,0,0,0,1,1,0,1,3,3,0,2,3,0,0
315,58,"OBAORKA","OB,uAORKoA",0,0,0,0,0,0,0,0,9,3,0,1,3,0,0
316,58,"LAORKA","LuAORKoA",0,0,0,0,0,0,0,0,4,3,0,1,3,0,0
317,58,"LAORKH","LuAORKeH",0,0,0,0,1,1,0,1,4,3,0,1,3,0,0
318,58,"LAORKTA","LuAORKoT,oA",1,0,0,0,0,0,0,0,4,3,0,2,3,0,0
319,58,"AORKTA","AuORKoT,oA",1,0,0,0,0,0,0,0,0,3,0,2,3,0,0
320,59,"DAOR;A","D'uAORi;oA",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
321,59,"AOR;A","AuORi;oA",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
322,60,"AOR;A","AuOR;oA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
323,60,"BAOR;A","B'uAOR;oA",0,0,0,0,0,0,0,0,1,2,0,1,3,0,0
324,61,"AOR;TA","AuORo;T'oA",0,0,0,1,0,0,0,0,0,3,0,1,3,0,0
325,61,"BAOR;TA","B'uAORo;T'oA",0,0,0,0,0,0,0,0,1,3,0,1,3,0,0
326,61,"OAOR;TA","OuAORo;T'oA",0,0,0,0,0,0,0,0,3,3,0,1,3,0,0
327,62,"AORWLM","AuORiWLeM",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328,62,"BAOR;WLM","B'uAORi;WLeM",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
329,62,"BAORWLM","B'uAORiWLeM",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
331,62,"DAORWLM","D'uAORiWLeM",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
332,62,"DBAORWLM","D'B,uAORiWLeM",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
333,62,"OAORWLM","OAuORiWLeM",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
334,62,"OBAORWLM","OB,uAORiWLeM",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
335,62,"ODAORWLM","OD,uAORiWLeM",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
336,62,"LAORWLM","LuAORiWLeM",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
338,63,"AOWENA","AuOWaENoA",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
339,64,"BAZOYOS","B'aAZoOYoOS",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
340,64,"AZOYOS","AaZoOYoOS",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
341,65,"AZL","AeZaL",0,0,0,1,0,0,0,0,0,2,1,1,0,1,1
342,65,"AZL","AiZaL",0,0,0,0,0,0,0,0,0,1,3,1,0,2,1
343,65,"AZL","AoZeL",0,0,0,0,0,0,0,0,0,2,1,1,0,5,1
344,65,"AZL","AeZaL",0,0,0,0,0,0,0,0,0,3,1,2,0,1,1
345,65,"AZLA","AoZoL_A",0,0,0,0,0,0,0,0,0,3,1,1,0,5,1
346,65,"AZLO","AeZaLO",0,0,0,0,0,0,0,0,0,2,1,2,0,1,1
347,65,"AZL;","AoZaL_;",1,0,0,0,0,0,0,0,0,2,1,2,2,5,1
348,65,"AZL;N","AoZiL_;N",0,0,0,0,0,0,0,0,0,2,1,2,0,5,1
349,65,"AZL;N","AeZaLe;N",1,0,0,0,2,1,1,2,0,3,1,2,0,1,1
350,65,"AZL;NN","AoZiL_;NaN",0,0,0,0,0,3,1,2,0,2,3,2,0,5,1
351,65,"AZLN","AeZaLN",0,0,0,0,0,0,0,0,0,1,3,2,0,1,1
352,65,"AZLNN","AeZaLNaN",0,0,0,0,0,3,1,2,0,1,3,2,0,1,1
353,65,"AZLT","AeZeL_T,",0,0,0,0,0,0,0,0,0,1,3,1,0,1,1
354,65,"AZLT","AeZaL_T,",0,0,0,0,0,0,0,0,0,3,1,1,0,1,1
355,65,"DAZL","D'oAZeL",0,0,0,0,0,0,0,0,2,2,1,1,0,5,1
356,65,"DAZL","D'iAZaL",0,0,0,0,0,0,0,0,2,1,3,1,0,2,1
357,65,"DAZLA","D'oAZoL_A",0,0,0,0,0,0,0,0,2,3,1,1,0,5,1
358,65,"DAZL;N","D'oAZiL_;N",0,0,0,0,0,0,0,0,2,2,1,2,0,5,1
359,65,"DAZLN","D'oAZoL_N",1,0,0,0,0,0,0,0,2,3,1,2,0,5,1
360,65,"DAZLT","D'eAZeL_T,",0,0,0,0,0,0,0,0,2,1,3,1,0,1,1
361,65,"DZL","D'ZeL",0,0,0,0,0,0,0,0,2,2,2,1,0,3,1
362,65,"DNAZL","D'NiAZaL",0,0,0,0,0,0,0,0,2,2,1,1,0,2,1
363,65,"DNAZL","D'NiAZaL",0,0,0,0,0,0,0,0,2,1,3,2,0,2,1
364,65,"DNAZLON","D'NiAZuL_ON",0,0,0,0,0,0,0,0,2,2,1,2,0,2,1
365,65,"DTAZL","D'T,iAZaL",0,0,0,0,0,0,0,0,2,2,2,1,0,2,1
366,65,"OAZL","OeAZaL",0,0,0,0,0,0,0,0,3,2,1,1,0,1,1
367,65,"OAZL","OoAZeL",0,0,0,0,0,0,0,0,3,2,1,1,0,5,1
368,65,"OAZL","OeAZaL",0,0,0,0,0,0,0,0,3,3,1,2,0,1,1
369,65,"OAZLO","OeAZaLO",0,0,0,0,0,0,0,0,3,2,1,2,0,1,1
370,65,"OAZL;","OeAZaL;",1,0,0,0,2,1,1,2,3,3,1,2,0,1,1
371,65,"OAZL;N","OoAZiL_;N",0,0,0,0,0,0,0,0,3,2,1,2,0,5,1
372,65,"OAZLT","OeAZeL_T,",0,0,0,0,0,0,0,0,3,1,3,1,0,1,1
373,65,"OAZLT","OeAZaL_T,",0,0,0,0,0,0,0,0,3,3,1,1,0,1,1
374,65,"ODAZL","OD,oAZeL",0,0,0,0,0,0,0,0,10,2,3,1,0,5,1
375,65,"OZL","OZeL",0,0,0,0,0,0,0,0,3,2,2,1,0,3,1
376,65,"OZL;N","OZeLe;N",0,0,0,0,0,0,0,0,3,3,2,2,0,3,1
377,65,"ONAZL","ONiAZaL",0,0,0,0,0,0,0,0,3,2,1,1,0,2,1
378,65,"ONAZLON","ONiAZuL_ON",0,0,0,0,0,0,0,0,3,2,1,2,0,2,1
379,65,"ZL","ZeL",0,0,0,0,0,0,0,0,0,2,2,1,0,3,1
380,65,"ZLO","ZeLO",0,0,0,0,0,0,0,0,0,2,2,2,0,3,1
381,65,"ZL;","ZeL;",0,0,0,0,0,0,0,0,0,3,2,1,0,3,1
382,65,"ZL;N","ZeLe;N",0,0,0,0,0,0,0,0,0,3,2,2,0,3,1
383,65,"ZL;N","ZeLe;N",1,0,0,0,0,0,0,0,0,3,2,2,0,3,1
384,65,"LMAZL","LMiAZaL",0,0,0,0,0,0,0,0,4,0,0,0,0,4,1
385,65,"NAZL","NiAZaL",0,0,0,0,0,0,0,0,0,1,3,2,0,2,1
386,65,"NAZL","NiAZaL",0,0,0,0,0,0,0,0,0,2,1,1,0,2,1
387,65,"NAZLON","NiAZuL_ON",0,0,0,0,0,0,0,0,0,2,1,2,0,2,1
388,65,"TAZL","T'iAZaL",0,0,0,0,0,0,0,0,0,2,2,1,0,2,1
389,65,"TAZLON","T'iAZuL_ON",0,0,0,0,0,0,0,0,0,2,2,2,0,2,1
390,65,"OAZLA","OoAZoL_A",0,0,0,0,0,0,0,0,3,3,1,1,0,5,1
391,65,"AZLN","AoZoL_N",1,0,0,0,0,0,0,0,0,3,1,2,0,5,1
392,65,"MAZL","MiAZaL",0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
393,66,"AKA","AaKoA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
394,66,"AKA","AaKeA",1,0,0,0,0,0,0,0,0,2,0,2,3,0,0
395,66,"AKOH","AaKuOH",0,0,0,0,2,1,0,1,0,2,0,1,3,0,0
396,66,"AKOH;","AaKuOH_;",0,0,0,0,1,1,0,1,0,2,0,1,3,0,0
397,66,"AKOH;","AaKaOH_;",1,0,0,0,1,1,0,1,0,2,0,2,3,0,0
398,66,"AKOH;N","AaKuOHe;N",0,0,0,0,2,1,1,1,0,2,0,1,3,0,0
399,66,"AKOC","AaKuOC,",0,0,0,0,1,2,0,1,0,2,0,1,3,0,0
400,66,"AKOCON","AaKuOC,uON",0,0,0,0,1,2,1,1,0,2,0,1,3,0,0
401,66,"AKOC;","AaKuOC,;",0,0,0,0,2,2,0,1,0,2,0,1,3,0,0
402,66,"AKON","AaKuON",0,0,0,0,0,3,1,1,0,2,0,1,3,0,0
403,66,"AK;","AoK;",0,0,0,0,0,3,0,1,0,2,0,1,3,0,0
404,66,"AK;","AaKa;",1,0,0,0,0,3,0,1,0,2,0,2,3,0,0
405,66,"AK;HON","AaKa;HuON",1,0,0,0,1,1,1,1,0,2,0,2,3,0,0
406,66,"AK;C","AaKa;C'",1,0,0,0,1,2,0,1,0,2,0,2,3,0,0
407,66,"AK;CON","AaKa;C'uON",1,0,0,0,1,2,1,1,0,2,0,2,3,0,0
408,66,"AK;N","AaKi;N",1,0,0,0,0,0,0,0,0,2,0,2,1,0,0
409,66,"AK;N","AaKa;N",1,0,0,0,0,3,1,1,0,2,0,2,3,0,0
410,66,"BAKA","B'aAKeA",1,0,0,0,0,0,0,0,1,2,0,2,3,0,0
411,66,"BAK;CON","B'aAKa;C'uON",1,0,0,0,1,2,1,1,1,2,0,2,3,0,0
412,66,"DAKA","D'aAKeA",1,0,0,0,0,0,0,0,2,2,0,2,3,0,0
413,66,"DAKOC","D'aAKuOC,",0,0,0,0,1,2,0,1,2,2,0,1,3,0,0
414,66,"DAK;HON","D'aAKa;HuON",1,0,0,0,1,1,1,1,2,2,0,2,3,0,0
415,66,"DAK;CON","D'aAKa;C'uON",1,0,0,0,1,2,1,1,2,2,0,2,3,0,0
416,66,"DAK;N","D'aAKa;N",1,0,0,0,0,3,1,1,2,2,0,2,3,0,0
417,66,"DLAKA","D'LaAKoA",0,0,0,0,0,0,0,0,8,2,0,1,3,0,0
418,66,"DLAKOH;","D'LaAKuOH_;",0,0,0,0,1,1,0,1,8,2,0,1,3,0,0
419,66,"DLAK;C","D'LaAKa;C'",1,0,0,0,1,2,0,1,8,2,0,2,3,0,0
420,66,"OAKA","OaAKeA",1,0,0,0,0,0,0,0,3,2,0,2,3,0,0
421,66,"OAKOH;","OaAKuOH_;",0,0,0,0,1,1,0,1,3,2,0,1,3,0,0
422,66,"OAKOH;","OaAKaOH_;",1,0,0,0,1,1,0,1,3,2,0,2,3,0,0
423,66,"OAK;","OaAKa;",1,0,0,0,0,3,0,1,3,2,0,2,3,0,0
424,66,"OAK;HON","OaAKa;HuON",1,0,0,0,1,1,1,1,3,2,0,2,3,0,0
425,66,"OAK;C","OaAKa;C'",1,0,0,0,1,2,0,1,3,2,0,2,3,0,0
426,66,"OAK;CON","OaAKa;C'uON",1,0,0,0,1,2,1,1,3,2,0,2,3,0,0
427,66,"ODAKA","OD,aAKeA",1,0,0,0,0,0,0,0,10,2,0,2,3,0,0
428,66,"ODAKOH;","OD,aAKuOH_;",0,0,0,0,1,1,0,1,10,2,0,1,3,0,0
429,66,"ODAK;C","OD,aAKa;C'",1,0,0,0,1,2,0,1,10,2,0,2,3,0,0
430,66,"OLAKA","OLaAKeA",1,0,0,0,0,0,0,0,11,2,0,2,3,0,0
431,66,"OLAKOH;","OLaAKuOH_;",0,0,0,0,1,1,0,1,11,2,0,1,3,0,0
432,66,"OLAKOH;","OLaAKaOH_;",1,0,0,0,1,1,0,1,11,2,0,2,3,0,0
433,66,"OLAK;N","OLaAKa;N",1,0,0,0,0,3,1,1,11,2,0,2,3,0,0
434,66,"LAKA","LaAKeA",1,0,0,0,0,0,0,0,4,2,0,2,3,0,0
435,66,"LAKOH;","LaAKuOH_;",0,0,0,0,1,1,0,1,4,2,0,1,3,0,0
436,66,"LAKOH;","LaAKaOH_;",1,0,0,0,1,1,0,1,4,2,0,2,3,0,0
437,66,"LAKOC","LaAKuOC,",0,0,0,0,1,2,0,1,4,2,0,1,3,0,0
438,66,"LAKON","LaAKuON",0,0,0,0,0,3,1,1,4,2,0,1,3,0,0
439,66,"LAK;","LoAK;",0,0,0,0,0,3,0,1,4,2,0,1,3,0,0
440,66,"LAK;","LaAKa;",1,0,0,0,0,3,0,1,4,2,0,2,3,0,0
441,66,"LAK;C","LaAKa;C'",1,0,0,0,1,2,0,1,4,2,0,2,3,0,0
442,66,"LAK;CON","LaAKa;C'uON",1,0,0,0,1,2,1,1,4,2,0,2,3,0,0
443,66,"LAK;N","LaAKa;N",1,0,0,0,0,3,1,1,4,2,0,2,3,0,0
444,67,"AKOTA","AaKuOT,oA",0,0,0,1,0,0,0,0,0,3,0,1,3,0,0
445,68,"AK;NH","A_K;oNeH",0,0,0,0,1,1,0,1,0,2,0,1,3,0,0
446,68,"AK;NOH;","A_K;oNaOH_;",1,0,0,0,1,1,0,1,0,2,0,2,3,0,0
447,68,"AK;N;","A_K;oN;",0,0,0,0,0,3,0,1,0,2,0,1,3,0,0
448,68,"AK;N;","A_K;oNa;",1,0,0,0,0,3,0,1,0,2,0,2,3,0,0
449,68,"AK;N;C","A_K;oNa;C'",1,0,0,0,1,2,0,1,0,2,0,2,3,0,0
450,68,"AK;NTC;","AaK;oNT'eC,;",0,0,0,0,2,2,0,1,0,3,0,1,3,0,0
451,68,"OAK;N;","OaA_K;oNa;",1,0,0,0,0,3,0,1,3,2,0,2,3,0,0
452,68,"OAK;N;CON","OaA_K;oNa;C'uON",1,0,0,0,1,2,1,1,3,2,0,2,3,0,0
453,68,"AK;NA","A_K;oNoA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
454,68,"AK;NA","A_K;oNeA",1,0,0,0,0,0,0,0,0,2,0,2,3,0,0
455,68,"AK;NTA","A_K;oNT'oA",0,0,0,0,0,0,0,0,0,3,0,1,3,0,0
456,69,"AKOTA","AaKOoT,oA",1,0,0,0,0,0,0,0,0,3,0,2,3,0,0
457,69,"AKOTH","AaKOoT,eH",1,0,0,0,1,1,0,1,0,3,0,2,3,0,0
458,69,"DKT;","D'KoT,;",0,0,0,0,0,3,0,1,2,3,0,1,3,0,0
459,69,"DKTC;","D'KoT,eC,;",0,0,0,0,2,2,0,1,2,3,0,1,3,0,0
460,69,"DLAKOTC","D'LaAKOoT,oC,",1,0,0,0,1,2,0,1,8,3,0,2,3,0,0
461,69,"OAKOTA","OaAKOoT,oA",1,0,0,0,0,0,0,0,3,3,0,2,3,0,0
462,69,"OAKOTH","OaAKOoT,eH",1,0,0,0,1,1,0,1,3,3,0,2,3,0,0
463,69,"ODKTH","OaD,KoT,eH",0,0,0,0,1,1,0,1,10,3,0,1,3,0,0
464,69,"OKTH","OKoT,oH",0,0,0,0,2,1,0,1,3,3,0,1,3,0,0
465,69,"OKT;","OKoT,;",0,0,0,0,0,3,0,1,3,3,0,1,3,0,0
466,69,"OLAKOTH","OLaAKOoT,eH",1,0,0,0,1,1,0,1,11,3,0,2,3,0,0
467,69,"KTA","KoT,oA",0,0,0,1,0,0,0,0,0,3,0,1,3,0,0
468,69,"KTH","KoT,eH",0,0,0,0,1,1,0,1,0,3,0,1,3,0,0
469,69,"KTH","KoT,oH",0,0,0,0,2,1,0,1,0,3,0,1,3,0,0
470,69,"KTN","KoT,aN",0,0,0,0,0,3,1,1,0,3,0,1,3,0,0
471,70,"DAOKDNH","D'uAOKD,oNeH",0,0,0,0,1,1,0,1,2,2,0,1,3,0,0
472,70,"OAOKDNA","OuAOKD'oNoA",0,0,0,0,0,0,0,0,3,2,0,1,3,0,0
473,70,"AOKDNA","AuOKD,oNoA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
474,71,"AOKDO","AaOKeD,O",0,0,0,0,0,0,0,0,0,2,1,2,0,1,5
475,71,"AOKDOH;","AuOKD'uOH_;",0,0,0,0,1,1,0,1,0,2,2,2,0,3,1
476,71,"AKD","AeKaD,",0,0,0,1,0,0,0,0,0,2,1,1,0,1,1
477,71,"AKD","AoKeD,",0,0,0,0,0,0,0,0,0,2,1,1,0,5,1
478,71,"AKD","AeKaD,",0,0,0,0,0,0,0,0,0,3,1,2,0,1,1
479,71,"AKDH","AaKD'eH",0,0,0,0,1,1,0,1,0,2,1,1,0,1,1
480,71,"AKDH","AaKD'oH",0,0,0,0,2,1,0,1,0,2,1,1,0,1,1
481,71,"AKDO","AeKaD,O",0,0,0,0,0,0,0,0,0,2,1,2,0,1,1
482,71,"AKDOH;","AaKD'uOH_;",0,0,0,0,1,1,0,1,0,2,1,2,0,1,1
483,71,"AKDON;","AaKD'uON;",0,0,0,0,0,3,0,1,0,2,1,2,0,1,1
484,71,"AKD;OH;","AeKD'i;OH_;",0,0,0,0,1,1,0,1,0,1,3,1,0,2,1
485,71,"AKDN","AeKaD,N",0,0,0,0,0,0,0,0,0,1,3,2,0,1,1
486,71,"AKDN;H;","AeKaD,No;H_;",0,0,0,0,1,1,0,1,0,1,3,2,0,1,1
487,71,"AKDT","AeKD'aT,",0,0,0,0,0,0,0,0,0,3,1,1,0,1,1
488,71,"AKDTONN;","AeKaD'T'uONoN;",0,0,0,0,0,3,0,1,0,2,2,2,0,1,1
489,71,"AKOD","AaKuOD,",0,0,0,0,0,0,0,0,0,2,2,1,0,3,1
490,71,"AKODO","AaKuOD,O",0,0,0,0,0,0,0,0,0,2,2,2,0,3,1
491,71,"AKOD;H","AaKuOD,e;H",0,0,0,0,2,1,0,1,0,2,2,1,0,3,1
492,71,"AK;D","AaKi;D,",0,0,0,0,0,0,0,0,0,2,1,1,0,6,1
493,3021,"AK;D;","AaKi;D,a;",1,0,0,0,0,0,0,0,0,2,0,2,2,0,0
494,71,"AK;D;N","AaKi;D,i;N",0,0,0,0,0,0,0,0,0,2,1,2,0,6,1
495,71,"AK;D;NN","AaKi;D,i;NaN",0,0,0,0,0,3,1,2,0,2,1,2,0,6,1
496,71,"AK;DN","AaKi;D,oN",1,0,0,0,0,0,0,0,0,3,1,2,0,6,1
497,71,"ATTKDO","AeT'T'KeD,O",0,0,0,0,0,0,0,0,0,2,1,2,0,1,2
498,71,"ATTKDT","AeT'T'aKD'aT,",0,0,0,0,0,0,0,0,0,3,1,1,0,1,2
499,71,"DAKD","D'oAKeD,",0,0,0,0,0,0,0,0,2,2,1,1,0,5,1
500,71,"DAKDO","D'eAKaD,O",0,0,0,0,0,0,0,0,2,2,1,2,0,1,1
501,71,"DAKDOH;","D'aAKD'uOH_;",0,0,0,0,1,1,0,1,2,2,1,2,0,1,1
502,71,"DAKDN","D'oAKD'oN",1,0,0,0,0,0,0,0,2,3,1,2,0,5,1
503,71,"DAKDT","D'eAKD'aT,",0,0,0,0,0,0,0,0,2,3,1,1,0,1,1
504,71,"DAKDT","D'eAKD'eT,",0,0,0,0,0,0,0,0,2,1,3,1,0,1,1
505,71,"DAK;D","D'aAKi;D,",0,0,0,0,0,0,0,0,2,2,1,1,0,6,1
506,71,"DAK;D;N","D'aAKi;D,i;N",0,0,0,0,0,0,0,0,2,2,2,2,0,6,1
507,71,"DAK;D;NN","D'aAKi;D,i;NaN",0,0,0,0,0,3,1,2,2,2,3,2,0,6,1
508,71,"DAK;DN","D'aAKi;D,oN",1,0,0,0,0,0,0,0,2,3,1,2,0,6,1
509,71,"DATTKDT","D'eAT'T'aKD'aT,",0,0,0,0,0,0,0,0,2,3,1,1,0,1,2
510,71,"DNAKDON","D'NeAKD'uON",0,0,0,0,0,0,0,0,2,2,1,2,0,2,1
511,71,"DNAKDON;H;","D'NeAKD'uONo;H_;",0,0,0,0,1,1,0,1,2,2,1,2,0,2,1
512,71,"DNTTKD","D'NeT'T'KeD,",0,0,0,0,0,0,0,0,2,2,1,1,0,2,2
513,71,"DTAKDONN;","D'T,eAKD'uONoN;",0,0,0,0,0,3,0,1,2,2,2,2,0,2,1
514,71,"OAOKDH","OaAOKD,eH",0,0,0,0,1,1,0,1,3,2,1,1,0,1,5
515,71,"OAOKDO","OaAOKeD,O",0,0,0,0,0,0,0,0,3,2,1,2,0,1,5
516,71,"OAKD","OeAKaD,",0,0,0,0,0,0,0,0,3,2,1,1,0,1,1
517,71,"OAKD","OoAKeD,",0,0,0,0,0,0,0,0,3,2,1,1,0,5,1
518,71,"OAKDH","OaAKD'eH",0,0,0,0,1,1,0,1,3,2,1,1,0,1,1
519,71,"OAKDH","OaAKD'oH",0,0,0,0,2,1,0,1,3,2,1,1,0,1,1
520,71,"OAKDO","OeAKaD,O",0,0,0,0,0,0,0,0,3,2,1,2,0,1,1
521,71,"OAKDOH","OaAKD'uOH",0,0,0,0,2,1,0,1,3,2,1,2,0,1,1
522,71,"OAKDOH;","OaAKD'uOH_;",0,0,0,0,1,1,0,1,3,2,1,2,0,1,1
523,71,"OAKD;N","OoAKD'i;N",0,0,0,0,0,0,0,0,3,2,1,2,0,5,1
524,71,"OAKDT","OeAKD'aT,",0,0,0,0,0,0,0,0,3,3,1,1,0,1,1
525,71,"OAKOD","OaAKuOD,",0,0,0,0,0,0,0,0,3,2,2,1,0,3,1
526,71,"OAKODO","OaAKuOD,O",0,0,0,0,0,0,0,0,3,2,2,2,0,3,1
527,71,"OAK;D","OaAKi;D,",0,0,0,0,0,0,0,0,3,2,1,1,0,6,1
528,71,"OAK;DA","OaAKi;D,oA",0,0,0,0,0,0,0,0,3,3,1,1,0,6,1
529,71,"OAK;D;N","OaAKi;D,i;N",0,0,0,0,0,0,0,0,3,2,2,2,0,6,1
530,71,"OATTKD","OeAT'T'KeD,",0,0,0,0,0,0,0,0,3,2,1,1,0,1,2
531,71,"ONAKOD","ONeAKuOD,",0,0,0,0,0,0,0,0,3,2,1,1,0,2,1
532,71,"ONAKOD","ONeAKuOD,",0,0,0,0,0,0,0,0,3,1,3,2,0,2,1
533,71,"LMAKD","LMeAKaD,",0,0,0,0,0,0,0,0,4,0,0,0,0,4,1
534,71,"LMAKDH","LMeAKD'eH",0,0,0,0,1,1,0,1,4,0,0,0,0,4,1
535,71,"LMAKDN;","LMeAKD'aN;",0,0,0,0,0,3,0,1,4,0,0,0,0,4,1
536,71,"NAKDON","NeAKD,uON",0,0,0,0,0,0,0,0,0,2,1,2,0,2,1
537,71,"NAKDON;H;","NeAKD'uONo;H_;",0,0,0,0,1,1,0,1,0,2,1,2,0,2,1
538,71,"NAKOD","NeAKuOD,",0,0,0,0,0,0,0,0,0,2,1,1,0,2,1
539,71,"NAKOD","NeAKuOD,",0,0,0,0,0,0,0,0,0,1,3,2,0,2,1
540,71,"NOKD","NaOKeD,",0,0,0,0,0,0,0,0,0,2,1,1,0,2,5
541,71,"NTTKDON","NeT'T'aKD'uON",0,0,0,0,0,0,0,0,0,2,1,2,0,2,2
542,71,"TAKDON","T'eAKD'uON",0,0,0,0,0,0,0,0,0,2,2,2,0,2,1
